2021-05-01, 0.189813
2021-05-02, 0.221340
2021-05-03, 0.097985
2021-05-04, 0.056318
2021-05-05, 0.137102
2021-05-06, 0.041360
2021-05-07, 0.100403
2021-05-08, 0.028707
2021-05-09, 0.037736
2021-05-10, 0.003223
2021-05-11, 0.103629
2021-05-12, 0.016657
2021-05-13, 0.044881
2021-05-14, 0.069339
2021-05-15, 0.105797
